photo,type,label
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/c63af157b204725679418989e8c26d1cc2802771.jpg,"ถนน,เสียงรบกวน","Road, noise"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/ec8f9cd94053d4d28fdab0f857a6aa06ff42f1d0.jpg,"ทางเท้า,แสงสว่าง,ความปลอดภัย","Sidewalk, light, safety"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/931cf2a0fa40332de9a1b708b23e44583267e282.jpg,เสียงรบกวน,Noise
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/6b22e2e4afd09592525bec207be4b29a25f003a5.jpg,ความสะอาด,Cleanliness
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/7cab590eb5853069999395d3782c7b5f29cb4170.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/8127585b56db836963902382f927b33e1293d147.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/aa2720c7242c28ac975c09cad72761c7760110af.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/7da36c3670da496c348ba59dc9bf04511b1677fd.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/a45207cd70bae56d1766f900374f2d5496f04132.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/da91b11f24771ab1412996a0e09dc9ae6247a385.jpg,ทางเท้า,pavement
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/835778714daae705294b7ac7e1b0c3a1b12ecf41.jpg,"ทางเท้า,ถนน",Sidewalk
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/618aa94f0851e95341d7539da159697569494eea.jpg,"จราจร,ถนน","Traffic, Road"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/ec5d2235908fd5a1eefbb0dcf31cbda5eb4b57be.jpg,"ทางเท้า,ท่อระบายน้ำ","Sidewalk, drain"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/b5ec8ea5fa7622009bf7269449c8afacbaf00e57.jpg,ทางเท้า,pavement
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/0d5e89cbf8109d13f1e8e917a69a7e057382d3c2.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/260984614f1f6f29d40f687382eb98376ea28491.jpg,ทางเท้า,pavement
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/d76a799ab79af0fe2f21b22c8e76ced4f940061d.jpg,แสงสว่าง,light
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/11e0da259cfea92fa2c0ef5b30147ac02ebb4176.jpg,"ท่อระบายน้ำ,ถนน",Drainage
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/8480357920c4332b42b2f84fb5c7a89fc84ce368.jpg,"ถนน,น้ำท่วม","Road, flood"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/9de7f30476718f08ae6406984f53436403451ed3.jpg,"ท่อระบายน้ำ,ถนน",Drainage
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/f3ff0cff75be8b6e019b76abca6c5b38997dabbb.jpg,"ถนน,ความปลอดภัย","Road, safety"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/7b8e68177615a3f6de843e41915b348885ffd1f9.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/777bd09f84c098af72af87d47103b93634f6144a.jpg,ความสะอาด,Cleanliness
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/480785e1b45c622cee34fed3fcb039eebe8bdf80.jpg,"แสงสว่าง,ความปลอดภัย","Light, safety"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/d0ca995b4f1e08f0386a8bdc901f31df3a89f078.jpg,กีดขวาง,Obstruct
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/19a2ad5dca087de7892518409bafc2378bfaefde.jpg,ท่อระบายน้ำ,Drain
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/7b572355d44bcdafa0067ef3c640d87b78e6611c.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/128b11c9360e168a7569ddad279c112eeca0c6a6.jpg,"น้ำท่วม,ถนน","Flood, road"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/fa8c5f181b9aeec34d1252dc493212337c9abf75.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/8f4c926969d41e6976eb05f84e7d8fd748a8a1df.jpg,เสียงรบกวน,Noise
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/1e0cd9c9f5f4ced819557a421ab54a53d979b0f7.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/c1da637206eaa8f44b6f39310a926f0ccf431207.jpg,กีดขวาง,Obstruct
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/da391208e49177cf79f3fa1ee1cb34056bdd7b13.jpg,แสงสว่าง,light
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/d77a4f7360203c4a933b2f45c012150ca4ed0405.jpg,แสงสว่าง,light
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/2cbfdeaa84776bb80e7e6fbb226d5ae348fabab4.jpg,แสงสว่าง,light
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/b0c22b425009aed4f68a34a0c12eb5f02e66c5e6.jpg,ท่อระบายน้ำ,Drain
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/b83af7a007394bb9ed1f7b7afd2b7f80ba24557a.jpg,กีดขวาง,Obstruct
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/ee9d90246d96ff042931808cd5e2540d7620a440.jpg,การเดินทาง,travel
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/f204b512b1bc326cd389d3a17c75e9bedc427035.jpg,"ถนน,น้ำท่วม","Road, flood"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/450c7f74da85a38adab5fa420a5e2dd95e17d80f.jpg,"คลอง,ต้นไม้","Canal, tree"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/519c2ba465055557d60981545f5f190c5366748e.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/811f0f067f19c9baee6a7888438def63630c7531.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/21e48fdc66706e7a1a3a6752e218262e7cd114e3.jpg,แสงสว่าง,light
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/ace04f8092d3186486e7a6b26810c6cddc48f008.jpg,กีดขวาง,Obstruct
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/02d9bc5b9dc05bc5e96fe8c9dcc80e1e4c22ce51.jpg,กีดขวาง,Obstruct
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/e21918b3616f6d4533a66d2a17f833c9c71b85d9.jpg,กีดขวาง,Obstruct
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/4c83c5de413c429dc070ca15dc13e5905cd98ef4.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/34b8165cb8bf382c38515b0800dc68de419ab96b.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/9a3a3b9569a0fe2d3d9ef03612edc7ff9396c098.jpg,เสียงรบกวน,Noise
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/637d6fbf883e61b91f4d536f14c6cd074fd9b0db.jpg,ความสะอาด,Cleanliness
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/95784573ab83a2ef2cf2a9adae491abaea87f3eb.jpg,เสียงรบกวน,Noise
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/939ceec3e868b5f7049f833ac16760958c665c1d.jpg,คลอง,canal
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/849a8c08e9fc2f30e9c6bbbaeab4eb6863a3f483.jpg,กีดขวาง,Obstruct
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/484e4b8606d14ef3e6f53597f100fd87ae5d6f0c.jpg,คลอง,canal
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/9ee4fa71599e9a31b9db5461cae840e5df3146ca.jpg,ความสะอาด,Cleanliness
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/116887381acfd47a807aee09dbdef6507cf64489.jpg,"ถนน,น้ำท่วม","Road, flood"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/4339e82790ffa997012459bf6983eb2cff5bccf9.jpg,สายไฟ,wire
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/a2a249b453a11b67ef53631e685f6287df1c950a.jpg,ทางเท้า,pavement
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/670e6e88f07689e75e7b999157eeb3a6fac99223.jpg,ทางเท้า,pavement
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/153de135733279bffe01f5138cb7fd17594f8bdf.jpg,สะพาน,bridge
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/ebbf686abf0c5818a641b4f0820ba23881d77298.jpg,ทางเท้า,pavement
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/a476c85fd2536426512a2e6e6e4b65ba2785767c.jpg,ความปลอดภัย,safety
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/c579e789e62c7128d457ca8732111d957855d3a1.jpg,แสงสว่าง,light
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/23784e79ef0a93508a31d3e97cf6bb68b42a2d6a.jpg,ทางเท้า,pavement
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/580620d3a27f9410bf0acc7ebe11b3e98418029c.jpg,สะพาน,bridge
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/5749d98993039ada543cd696b1607fb8cc0ee91f.jpg,ทางเท้า,pavement
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/28ad73a94b10f36ed49d2c0a678b1ad152c0bcd1.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/35fe59671a021aabff6db36f2d4060cc4360dd4d.jpg,สะพาน,bridge
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/1d7a0ab9732e466fb77993b6caadb3f26a394c85.jpg,สะพาน,bridge
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/aa74f18bf488b595cbcab6f7f09e429deae00bbe.jpg,สะพาน,bridge
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/e1aae98a7201b493bcf23bc3f8a463b9a953e97d.jpg,สะพาน,bridge
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/333c2cac0541a045945fc8994d4d48b82e109b3c.jpg,น้ำท่วม,flood
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/65d943df0fcae671ec47010d92ffff8239dd7947.jpg,ทางเท้า,pavement
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/0b60ee54818052c4731b62b1a1b8f961d235b3db.jpg,ทางเท้า,pavement
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/5c293155ab872dc23c7405936bcfe798ceab06b5.jpg,"ถนน,จราจร","Road, Traffic"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/fcc4bda76117605bab0a0760bdcc1b77ed047685.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/3a27d460d49a6c48a6238eae42b59189bd16f31b.jpg,สายไฟ,wire
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/bb74fb4bb7fb3bb1d30137d2e85c3bf26dab3919.jpg,ความปลอดภัย,safety
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/66e6039cf61a6a8432a110cea3c525431069bc1f.jpg,ทางเท้า,pavement
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/ba7c52012e07943372bc469d38ffd69deb5cb5d8.jpg,"ถนน,ทางเท้า","Road, sidewalk"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/28cc1f9a8e2a10f070c71538639aeafaf44e23c1.jpg,ทางเท้า,pavement
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/220752e2b5c4a71d65626da1999561cd60467c8f.jpg,ความปลอดภัย,safety
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/45222a3ec14c494d2891d7c8941bd9bd28a6d556.jpg,ความปลอดภัย,safety
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/912e32d2aa3760f97396c63a8efc7b1d30e895bd.jpg,"ทางเท้า,ต้นไม้","Sidewalk, tree"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/2ec8bb508abb9d7fa4815029e32d56bdef56530d.jpg,กีดขวาง,Obstruct
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/0d99fa0505fb17e7a8a78ec419bf70f39905be87.jpg,ความปลอดภัย,safety
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/0a8b884c7cab3b53def5c5482629cfce88467e68.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/4883e932b05297031b9101abdfdee0cb4819fcfe.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/f00529c90c37827b6582b41b74a2662e9e58cf78.jpg,แสงสว่าง,light
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/869e324c721d58c8665e30d344c59fe183af6804.jpg,"ทางเท้า,ต้นไม้","Sidewalk, tree"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/34e3c809936ef7fd2476fb604cd91fdec33252fb.jpg,จราจร,traffic
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/a2d44cfeb77ea23eb0d00a8a2b3e08f3734a7e65.jpg,จราจร,traffic
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/83bd10d6a695dd45382b52a2398879e2abf534b1.jpg,สะพาน,bridge
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/e57df9db35671b796298d5332f6639242d6deded.jpg,ความปลอดภัย,safety
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/5aaf3e627d8723126a55826cfff2e0bad4a0b776.jpg,ทางเท้า,pavement
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/966dcea276a36673b88d0e5ccba97dff84a24944.jpg,ความสะอาด,Cleanliness
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/eabd3f439635f6bf384ae2a9a0acee682cdeb596.jpg,"ถนน,สะพาน","Road, Bridge"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/8439d43a256e09030ac9e92872ee877f76554792.jpg,ทางเท้า,pavement
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/0c4a692e14aea9a524c6af83654415f4af5661a4.jpg,คลอง,canal
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/12efbf6ae5710e2cb5259137c74f20aa182e43ab.jpg,สัตว์จรจัด,Rat
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/b02d65a278345cbfe9c73954b63344c7e3257dd4.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/9fb873b02b734e58cee31ec673d18b0432db0fdb.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/dbaa751c85d5010e1b9db929dbf427ae5f9bafb1.jpg,ความสะอาด,Cleanliness
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/22befbe5191d461653802ae541d0886af9ada87f.jpg,"กีดขวาง,ถนน","Obstacles, roads"
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/6559e9c8da18bf77a29a7f5fa15830ead8aa6626.jpg,ทางเท้า,pavement
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/8f06feafe7e13dc344da8741402885d06065121c.jpg,ทางเท้า,pavement
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/b8fb3dd2df851e104c26f28eccbe9eb5086d04f4.jpg,จราจร,traffic
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/ecf5bb399f2a51e5c7fd5fca7faedac6adf0b58e.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/fa2d60176cd1323e7197c3b05827b1bc24d19b7f.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/4c4864f67b0e4f6b697042572fac16f44f741b16.jpg,กีดขวาง,Obstruct
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/37ae20725536b834d4211a1959e741d2c93e7a5e.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/4099717342cb3afde375809b37119f5e51c017fa.jpg,สายไฟ,wire
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/d89df822bc21e42859bff6aca696ce26aaeb3c0b.jpg,ความปลอดภัย,safety
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/0f6d6115eda35d56272125311f124a084684f8a1.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/acdb301164edafc38febe134997e6d1f4ec28e7a.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/d37e85c554aa81693bfbd72308bdedc7e044b6a9.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/b462da314b7a46afe2e7d1c6de93fd057a5f5702.jpg,ถนน,road
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/08fac12ec20e08cba7706c23b690bcd15fcca1b3.jpg,กีดขวาง,Obstruct
