photo,comment,comment_en,sequence_length
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/05bf759cb9ace36a8d4abe0cc1e1d61486a42234.jpg,ฝ่าท่อหน้าบ้านเลขที่69ม1 หน้าร้านมาดามแอนหอยใหญ่ บางจะหักแล้วรบกวนเปลี่ยนให้หน่อยครับ,"Through the front of the house number 69 m 1 In front of Madame Ann, Yai Some will be broken and please change it.",85
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/f697b1d371ff7b70a847c9c6657db48b280c5028.jpg,ปัญหาไม่ได้ถูกแก้ไขเลย ยังมีการจอดขวางทาง ถึงเจ้าหน้าที่จะเข้ามาดำเนินการแล้วก็ไม่เกิดประโยชน์เนื่องจากการแจ้งเรื่องหลายครั้ง ทั้งเจ้าหน้าที่ตำรวจและเจ้าหน้าที่เทศกิจเข้ามาประชาสัมพันธ์ห้ามหลายครั้งแล้ว แต่ไม่เป็นผล และยังมีผู้ละเมิดกฏข้อระเบียบการใช้ถนน ไม่เกรงกลัวโดยเอารถยนต์ จอดกีดขวางและเอาสิ่งของต ต้นไม้มาจับจองบนพื้นถนนสาธารณะโดยกีดขวางการจราจรช่องทางถนนเข้าออกภายในซอยอย่างมาก ทำให้เกิดความเสี่ยงต่อการเดินทางของพาหะและผู้สัญจรเข้าออก เพราะเสียพื้นที่ถนนไปหนึ่งช่องจากการจอดรถยนต์และวางของ ต้นไม้กีดขวาง  หวังเป็นอย่างยิ่งว่าจะมีระบบจัดการที่เคร่งครัดจากเจ้าหน้าทีที่เกี่ยวข้องให้เกิดความเป็นระเบียบเรียบร้อย ไม่มีผู้ใดอยู่เหนือกฏระเบียบและกฏหมายภายใต้รัฐธรรมนูญไทย,"The problem is not resolved at all. There is still a park in the way. Even if the officers came in to proceed, it was not useful because of the notification of many times. Both police officers and municipalities have come to publicize many times but are not effective, and there are still violations of road use rules. Not afraid by taking the car Park, obstruct and take things The tree came to reserve on public roads by obstructing the road traffic in and out of the alley. Causing the risk of traveling of the carrier and passers in and out Because losing one road area from parking and placing things Obstacle I sincerely hope that there will be a strict management system from the relevant staff to be orderly. No one is in the rules, regulations and laws under the Thai Constitution.",675
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/db063640c62cf98c692d710d548029e5a3222a90.jpg,เจ้าหน้าที่ฝ่ายโยธาเขตมาทำแล้วเช้านี้ 18 ตค ทำงานแบบลวกๆ ไม่เอาถุงปุ๋ยที่วางอยู่ออก เทปูนลงไปเลย บอกก็ไม่ฟัง ทำไม่เสร็จก็รีบลักหนีไปเลย ช่วยมาแก้ไขด้วย,"Civil staff came to do. This morning, 18 work, working carelessly, not taking the fertilizer bag that was placed out, so he couldn't listen to the pond. Please come and fix it.",151
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/76925f4837324bf8ba4a04e024db0149570443ea.jpg,แสงสว่างทางเข้าชุมชน,Lighting the entrance to the community,20
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/546175585b491353827405f12802e9c33f8995b9.jpg,ถนนเป็นหลุด,The road is dropped.,11
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/b798e33ae91b9d1008f2de247ff70f410a397afc.jpg,ฝาท่อน้ำแตก อันตรายมากตรงข้ามโลตัส วัดเลา รบกวนมาเปลี่ยนให้หน่อยนะครับ,"The water pipe cover is very dangerous. Opposite Lotus, Lao Temple, please change it.",70
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/75d4f66cd8e2a6745ef8bf4754524b89a7116d13.jpg,ไฟทางเดินข้ามทางม้าลายดับ,The cross path cross the crosswalk.,25
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/78cc1e3d17b2e9a539479e9efd046736769856c0.jpg,สายไฟระโยงระยางระหว่างซอยนวมินทร์44-42ริมฟุตบาท,The wires are rigid between Soi Nawamin 44-42 on the footpath.,47
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/1b046102cb8637d3008ebc2f1750366a2ed134e8.jpg,พื้นที่ใต้ทางด่วนนี้ที่เก็บค่าจอดรถเป็นของการทางพิเศษฯหรือไม่ แต่มีคนมาสร้างเพิงอยู่ และจอดรถส่วนตัว จริงๆแล้ว ควรเป็นที่สาธารณะหรือไม่,Does the area under this expressway collected the parking fee belong to the expressway? But someone came to build a shed And really private parking should be public or not,135
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/d320ade5eb5f4411f86a6361fc941abc128a5f3f.jpg,ฝาท่อระบายน้ำพัง,The drainage lid is broken.,16
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/c8f2bbd2ceb4514f1a232f3d9baf47ae3963b593.jpg,ริมถนนรามคำแหง วันที่ 11 ตุลาคม มีการทำทางเดินและปิดฟุตบาท ให้คนลงไปเดินบนถนน (การปูสามารถปูพื้นทีละครึ่งได้ แต่ผู้รับเหมาไม่ทำ),"On Ramkhamhaeng Road, October 11, there was a walkway and footpath. Let people go down on the road (Crabs can lay half at a time But the contractor doesn't do)",128
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/dcb8533cb26399c039773c3da86ddee72ce3c025.jpg,จอดรถกีดขวางถนนสาธารณะ นานหลายปี,Parking for public roads for many years,32
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/48624dda328fd11f259370d0bb19fab694a414d7.jpg,ใช้ห้องชุดพักอาศัยผิดประเภท,Use the wrong type of residence,27
https://storage.googleapis.com/traffy_public_bucket/attachment/2022-10/289142a071c095a2ccfa37e7a4fd8b9235a63ace.jpg,ทางเท้าชำรุด,Damaged sidewalk,12
